generated_at,source_reviewed_at,group_key,incentive_types,category,markets,total_reward,avg_reward,avg_target,earliest_end,hours_left,competition_proxy,manual_review_score,required_action,exposure_risk,automation_mode,sample_tickers
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXA100MS-27FEB,liquidity,other,7,105.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,34.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXA100MS-27FEB-0.500,KXA100MS-27FEB-0.750,KXA100MS-27FEB-1.000,KXA100MS-27FEB-1.250,KXA100MS-27FEB-1.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXA100MS-27JUL,liquidity,other,7,105.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,34.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXA100MS-27JUL-0.500,KXA100MS-27JUL-0.750,KXA100MS-27JUL-1.000,KXA100MS-27JUL-1.250,KXA100MS-27JUL-1.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXA100MS-27MAR,liquidity,other,7,105.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,34.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXA100MS-27MAR-0.500,KXA100MS-27MAR-0.750,KXA100MS-27MAR-1.000,KXA100MS-27MAR-1.250,KXA100MS-27MAR-1.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXA100MS-26AUG,liquidity,other,7,105.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,34.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXA100MS-26AUG-0.500,KXA100MS-26AUG-0.750,KXA100MS-26AUG-1.000,KXA100MS-26AUG-1.250,KXA100MS-26AUG-1.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXA100MS-27JAN,liquidity,other,7,105.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,34.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXA100MS-27JAN-0.500,KXA100MS-27JAN-0.750,KXA100MS-27JAN-1.000,KXA100MS-27JAN-1.250,KXA100MS-27JAN-1.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH100MAX-26DEC31,liquidity,other,6,90.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,34.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH100MAX-26DEC31-3.230,KXH100MAX-26DEC31-3.380,KXH100MAX-26DEC31-3.530,KXH100MAX-26DEC31-3.680,KXH100MAX-26DEC31-3.830"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH200MAX-26DEC31,liquidity,other,5,75.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,34.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH200MAX-26DEC31-5.490,KXH200MAX-26DEC31-5.790,KXH200MAX-26DEC31-6.090,KXH200MAX-26DEC31-6.390,KXH200MAX-26DEC31-6.690"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXNFLTD-26AUG06CARARI-ARIJLOVE4,liquidity,other,2,100.0000,50.0000,1000.00,2026-08-06T03:59:00+00:00,23.52,Medium-High,32.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXNFLTD-26AUG06CARARI-ARIJLOVE4-1,KXNFLTD-26AUG06CARARI-ARIJLOVE4-2"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXNFLPASSYDS-26AUG06CARARI-CARKPICKETT12,liquidity,other,2,100.0000,50.0000,1000.00,2026-08-06T03:59:00+00:00,23.52,Medium-High,32.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXNFLPASSYDS-26AUG06CARARI-CARKPICKETT12-100,KXNFLPASSYDS-26AUG06CARARI-CARKPICKETT12-50"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXNFLRSHYDS-26AUG06CARARI-CARHKING16,liquidity,other,1,50.0000,50.0000,1000.00,2026-08-06T03:59:00+00:00,23.52,Medium-High,32.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,KXNFLRSHYDS-26AUG06CARARI-CARHKING16-25
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXNFLPASSYDS-26AUG06CARARI-CARHKING16,liquidity,other,1,50.0000,50.0000,1000.00,2026-08-06T03:59:00+00:00,23.52,Medium-High,32.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,KXNFLPASSYDS-26AUG06CARARI-CARHKING16-50
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXNFLTD-26AUG06CARARI-CARHKING16,liquidity,other,1,50.0000,50.0000,1000.00,2026-08-06T03:59:00+00:00,23.52,Medium-High,32.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,KXNFLTD-26AUG06CARARI-CARHKING16-1
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXNFLTD-26AUG06CARARI-CARTETIENNE23,liquidity,other,1,50.0000,50.0000,1000.00,2026-08-06T03:59:00+00:00,23.52,Medium-High,32.8,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,KXNFLTD-26AUG06CARARI-CARTETIENNE23-1
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXTRUMPMENTION-26AUG04,liquidity,politics/policy,35,3500.0000,100.0000,1000.00,2026-08-19T14:00:00+00:00,345.54,High,32.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXTRUMPMENTION-26AUG04-AFFO,KXTRUMPMENTION-26AUG04-AI,KXTRUMPMENTION-26AUG04-AMER,KXTRUMPMENTION-26AUG04-BARA,KXTRUMPMENTION-26AUG04-BIDE"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXTRUMPMENTION-26AUG05,liquidity,politics/policy,33,3300.0000,100.0000,1000.00,2026-08-20T14:00:00+00:00,369.54,High,32.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXTRUMPMENTION-26AUG05-AFFO,KXTRUMPMENTION-26AUG05-AI,KXTRUMPMENTION-26AUG05-AMER,KXTRUMPMENTION-26AUG05-AMERD,KXTRUMPMENTION-26AUG05-BARA"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXTRUMPSAYMONTH-26SEP01,liquidity,politics/policy,31,3100.0000,100.0000,1000.00,2026-08-15T04:00:00+00:00,239.54,High,32.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXTRUMPSAYMONTH-26SEP01-AMER,KXTRUMPSAYMONTH-26SEP01-ANTI,KXTRUMPSAYMONTH-26SEP01-AUTI,KXTRUMPSAYMONTH-26SEP01-BARA,KXTRUMPSAYMONTH-26SEP01-COGN"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXTRUMPSAYCOMPANY-26SEP01,liquidity,politics/policy,29,2900.0000,100.0000,1000.00,2026-08-15T04:00:00+00:00,239.54,High,32.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXTRUMPSAYCOMPANY-26SEP01-AAPL,KXTRUMPSAYCOMPANY-26SEP01-ABNB,KXTRUMPSAYCOMPANY-26SEP01-AMAZ,KXTRUMPSAYCOMPANY-26SEP01-ANTH,KXTRUMPSAYCOMPANY-26SEP01-BLAC"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXABNB-26AUGNEB,liquidity,other,10,1000.0000,100.0000,1000.00,2026-08-06T03:59:00+00:00,23.52,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXABNB-26AUGNEB-145000000,KXABNB-26AUGNEB-146000000,KXABNB-26AUGNEB-148000000,KXABNB-26AUGNEB-149000000,KXABNB-26AUGNEB-P141000000"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXMCD-26AUGCOMP,liquidity,other,9,900.0000,100.0000,1000.00,2026-08-06T03:59:00+00:00,23.52,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXMCD-26AUGCOMP-0,KXMCD-26AUGCOMP-0.5,KXMCD-26AUGCOMP-1.5,KXMCD-26AUGCOMP-2.0,KXMCD-26AUGCOMP-2.5"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXDASH-26AUGORDERS,liquidity,other,7,700.0000,100.0000,1000.00,2026-08-06T03:59:00+00:00,23.52,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXDASH-26AUGORDERS-P1000000000,KXDASH-26AUGORDERS-P1020000000,KXDASH-26AUGORDERS-P1040000000,KXDASH-26AUGORDERS-P1060000000,KXDASH-26AUGORDERS-P940000000"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXLYFT-26AUGRIDES,liquidity,other,5,500.0000,100.0000,1000.00,2026-08-06T03:59:00+00:00,23.52,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXLYFT-26AUGRIDES-P248000000,KXLYFT-26AUGRIDES-P251000000,KXLYFT-26AUGRIDES-P254000000,KXLYFT-26AUGRIDES-P257000000,KXLYFT-26AUGRIDES-P260000000"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXMCD-26AUGREST,liquidity,other,5,500.0000,100.0000,1000.00,2026-08-06T03:59:00+00:00,23.52,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXMCD-26AUGREST-45800,KXMCD-26AUGREST-45900,KXMCD-26AUGREST-46100,KXMCD-26AUGREST-46200,KXMCD-26AUGREST-46300"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXSHOP-26AUGGMV,liquidity,other,5,500.0000,100.0000,1000.00,2026-08-06T03:59:00+00:00,23.52,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXSHOP-26AUGGMV-108000000000,KXSHOP-26AUGGMV-112000000000,KXSHOP-26AUGGMV-116000000000,KXSHOP-26AUGGMV-120000000000,KXSHOP-26AUGGMV-124000000000"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXB200WS-26AUG28,liquidity,company/tech,33,495.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXB200WS-26AUG28-10.000,KXB200WS-26AUG28-10.500,KXB200WS-26AUG28-11.000,KXB200WS-26AUG28-11.500,KXB200WS-26AUG28-12.000"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH200WS-26AUG28,liquidity,other,21,315.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH200WS-26AUG28-1.500,KXH200WS-26AUG28-10.000,KXH200WS-26AUG28-10.500,KXH200WS-26AUG28-11.000,KXH200WS-26AUG28-11.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH100MON-26AUG31,liquidity,other,20,300.0000,15.0000,1000.00,2026-08-16T00:00:00+00:00,259.54,High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH100MON-26AUG31-2.260,KXH100MON-26AUG31-2.310,KXH100MON-26AUG31-2.360,KXH100MON-26AUG31-2.410,KXH100MON-26AUG31-2.460"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH100MS-27AUG,liquidity,other,13,195.0000,15.0000,1000.00,2026-08-15T14:00:00+00:00,249.54,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH100MS-27AUG-1.000,KXH100MS-27AUG-1.250,KXH100MS-27AUG-1.500,KXH100MS-27AUG-1.750,KXH100MS-27AUG-2.000"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH200MS-27AUG,liquidity,other,13,195.0000,15.0000,1000.00,2026-08-15T14:00:00+00:00,249.54,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH200MS-27AUG-1.000,KXH200MS-27AUG-2.500,KXH200MS-27AUG-3.000,KXH200MS-27AUG-3.500,KXH200MS-27AUG-4.000"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH100WS-26AUG14,liquidity,other,12,180.0000,15.0000,1000.00,2026-08-14T20:00:00+00:00,231.54,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH100WS-26AUG14-1.000,KXH100WS-26AUG14-1.250,KXH100WS-26AUG14-1.750,KXH100WS-26AUG14-2.000,KXH100WS-26AUG14-2.250"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH100WS-26AUG28,liquidity,other,12,180.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH100WS-26AUG28-1.000,KXH100WS-26AUG28-1.250,KXH100WS-26AUG28-1.750,KXH100WS-26AUG28-2.000,KXH100WS-26AUG28-2.250"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH100WS-26AUG21,liquidity,other,12,180.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH100WS-26AUG21-1.000,KXH100WS-26AUG21-1.250,KXH100WS-26AUG21-1.750,KXH100WS-26AUG21-2.000,KXH100WS-26AUG21-2.250"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH100WS-26SEP11,liquidity,other,12,180.0000,15.0000,1000.00,2026-08-14T20:41:00+00:00,232.22,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH100WS-26SEP11-1.000,KXH100WS-26SEP11-1.250,KXH100WS-26SEP11-1.750,KXH100WS-26SEP11-2.000,KXH100WS-26SEP11-2.250"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH100WS-26SEP04,liquidity,other,12,180.0000,15.0000,1000.00,2026-08-13T00:36:56.609790+00:00,188.15,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH100WS-26SEP04-1.000,KXH100WS-26SEP04-1.250,KXH100WS-26SEP04-1.750,KXH100WS-26SEP04-2.000,KXH100WS-26SEP04-2.250"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH200MS-26NOV,liquidity,other,11,165.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH200MS-26NOV-1.500,KXH200MS-26NOV-2.000,KXH200MS-26NOV-2.500,KXH200MS-26NOV-3.000,KXH200MS-26NOV-3.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH200MS-26OCT,liquidity,other,11,165.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH200MS-26OCT-1.500,KXH200MS-26OCT-2.000,KXH200MS-26OCT-2.500,KXH200MS-26OCT-3.000,KXH200MS-26OCT-3.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH200MS-27FEB,liquidity,other,11,165.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH200MS-27FEB-1.500,KXH200MS-27FEB-2.000,KXH200MS-27FEB-2.500,KXH200MS-27FEB-3.000,KXH200MS-27FEB-3.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH200MS-26SEP,liquidity,other,11,165.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH200MS-26SEP-1.500,KXH200MS-26SEP-2.000,KXH200MS-26SEP-2.500,KXH200MS-26SEP-3.000,KXH200MS-26SEP-3.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH200MS-27MAY,liquidity,other,11,165.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH200MS-27MAY-1.500,KXH200MS-27MAY-2.000,KXH200MS-27MAY-2.500,KXH200MS-27MAY-3.000,KXH200MS-27MAY-3.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH200WS-26AUG21,liquidity,other,11,165.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH200WS-26AUG21-1.500,KXH200WS-26AUG21-2.000,KXH200WS-26AUG21-2.500,KXH200WS-26AUG21-3.000,KXH200WS-26AUG21-3.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH200MS-27APR,liquidity,other,11,165.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH200MS-27APR-1.500,KXH200MS-27APR-2.000,KXH200MS-27APR-2.500,KXH200MS-27APR-3.000,KXH200MS-27APR-3.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH200WS-26AUG14,liquidity,other,11,165.0000,15.0000,1000.00,2026-08-14T20:00:00+00:00,231.54,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH200WS-26AUG14-1.500,KXH200WS-26AUG14-2.000,KXH200WS-26AUG14-2.500,KXH200WS-26AUG14-3.000,KXH200WS-26AUG14-3.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH200MS-27JUN,liquidity,other,11,165.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH200MS-27JUN-1.500,KXH200MS-27JUN-2.000,KXH200MS-27JUN-2.500,KXH200MS-27JUN-3.000,KXH200MS-27JUN-3.500"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXH200MS-26DEC,liquidity,other,11,165.0000,15.0000,1000.00,2026-08-15T04:01:50.733922+00:00,239.57,Medium-High,31.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXH200MS-26DEC-1.500,KXH200MS-26DEC-2.000,KXH200MS-26DEC-2.500,KXH200MS-26DEC-3.000,KXH200MS-26DEC-3.500"
